path,tempo,zcr,mcentroid,stdcentroid,mrolloff,stdrolloff,mflatness,stdflatness,mloudness,stdloudness,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10
012527.mp3,0.18472481,-0.86990005,-0.7792294,-0.9061068,-0.7411783,-0.82979375,-0.69087005,-0.7859366,0.5902811,0.57427645,-0.2103095,-0.44150895,-0.31851977,-0.21508515,-0.13476157,-0.4649434,-0.95470613,-0.95663464,-0.97142005,-0.96182054
012530.mp3,-0.013251126,-0.8426346,-0.6935075,-0.91873527,-0.62438196,-0.84888136,-0.4519977,-0.7822697,0.64324105,0.5557765,-0.26214123,-0.3564555,-0.35720956,-0.47008938,0.07457626,-0.5287366,-0.96657956,-0.9653069,-0.9774937,-0.97923833
012532.mp3,0.0119508505,-0.8352033,-0.6869951,-0.8702386,-0.6292126,-0.70535696,-0.4816885,-0.7155243,0.61593354,0.6301466,0.124536395,-0.23153496,-0.22687459,-0.27470505,-0.11342925,-0.23295099,-0.95816076,-0.95638365,-0.95914245,-0.96346253
012578.mp3,0.056105614,-0.80222213,-0.66741014,-0.90686464,-0.55575573,-0.76820165,-0.468472,-0.7622044,0.78434956,0.7200253,-0.07297367,-0.3832879,-0.3700754,-0.31006777,-0.0068877935,-0.3743919,-0.9535556,-0.9609967,-0.9688661,-0.9679251
012602.mp3,0.5770955,-0.88866657,-0.71834725,-0.8951108,-0.79983884,-0.82116705,-0.4537983,-0.77686274,0.663867,0.62304556,0.33377278,-0.3192045,-0.31569892,-0.27904445,-0.105581105,-0.2842762,-0.96057194,-0.96232533,-0.96764755,-0.96593803
012611.mp3,0.42565227,-0.87529504,-0.6947344,-0.9336962,-0.73406005,-0.8140137,-0.44203264,-0.8319298,0.705161,0.65199757,0.18890333,-0.1143738,-0.08852315,0.0038245916,0.1468972,-0.077328384,-0.935556,-0.94022435,-0.9484752,-0.9426448
012673.mp3,0.06249976,-0.92139596,-0.8372268,-0.9356147,-0.8320933,-0.906379,-0.7688629,-0.85412276,0.7348192,0.71109164,0.17801142,-0.41183823,-0.39500427,-0.37357336,-0.3218261,-0.42190856,-0.9742034,-0.97113496,-0.9745917,-0.97539186
012691.mp3,0.43212426,-0.7480017,-0.65161103,-0.86512256,-0.522923,-0.75912327,-0.53422123,-0.72219694,0.7174742,0.69812,-0.016003788,-0.4309566,-0.3000964,-0.24995285,-0.13920915,-0.36979747,-0.95217896,-0.94819784,-0.96471107,-0.95782757
013190.mp3,0.74125063,-0.7970222,-0.6893028,-0.9171222,-0.5530755,-0.82053137,-0.640763,-0.8177818,0.5772613,0.54603004,-0.1265567,-0.16431719,-0.18837273,-0.21886927,0.10256636,-0.37851065,-0.9526991,-0.9515652,-0.96545815,-0.96139055
013191.mp3,0.38090277,-0.91417646,-0.78751314,-0.8638716,-0.8224309,-0.69593096,-0.71085846,-0.7583446,0.5467304,0.4842589,-0.9242778,-0.9585058,-0.97828734,-0.92235285,-0.82890016,-0.97418696,-0.99867505,-0.9990851,-0.9998248,-0.99935585
013220.mp3,0.23383522,-0.7728641,-0.5165624,-0.8802464,-0.3825103,-0.6134623,-0.03366685,-0.79397416,0.63840854,0.59401894,0.46558392,0.09005165,0.12850904,0.22911572,0.3246007,0.1481812,-0.9124353,-0.9122574,-0.92621505,-0.91207963
013328.mp3,0.13467574,-0.7946365,-0.5835671,-0.8742701,-0.49779648,-0.6834748,-0.19126433,-0.76708066,0.5697402,0.5315808,0.24516368,-0.06648415,0.05548632,0.13041532,0.21683455,-0.08974415,-0.92060393,-0.9176225,-0.93934387,-0.92894566
013365.mp3,0.18224609,-0.8454471,-0.62592053,-0.8541156,-0.63053477,-0.6230157,-0.29055822,-0.67958,0.63544893,0.58964264,0.24382412,-0.21937686,-0.06316382,0.011064529,0.17932677,-0.1475802,-0.93799806,-0.9304321,-0.95328635,-0.93783695
013537.mp3,0.50238085,-0.85470104,-0.6968777,-0.9060077,-0.6719227,-0.75898707,-0.5268922,-0.82324344,0.5402317,0.56751037,0.06849527,-0.32226706,-0.38449752,-0.40259534,-0.22616816,-0.42709947,-0.9648713,-0.9660975,-0.9695342,-0.97037363
013559.mp3,0.2838652,-0.8562295,-0.6866964,-0.8501862,-0.6638377,-0.67569196,-0.41354483,-0.7185999,0.6760502,0.62133384,0.45621562,-0.19070739,-0.24452513,-0.17963624,-0.070554316,-0.27914673,-0.9540857,-0.9534771,-0.9638499,-0.9549467
013566.mp3,-0.086067736,-0.8753885,-0.6511632,-0.8326666,-0.70452166,-0.67577714,-0.3637783,-0.7181519,0.6225647,0.62724507,0.5833057,-0.15016603,-0.18762833,-0.19467634,-0.19301778,-0.28818345,-0.95958585,-0.95995337,-0.96123767,-0.96078444
013585.mp3,0.19499779,-0.8905859,-0.761347,-0.923758,-0.8111642,-0.8670313,-0.66250545,-0.80919886,-0.011898458,0.09202993,-0.39894176,-0.7453407,-0.7193156,-0.737684,-0.70360416,-0.77514833,-0.9885469,-0.9880687,-0.9890641,-0.98848534
013592.mp3,-0.017588317,-0.83047396,-0.66504776,-0.79682904,-0.6132283,-0.59761894,-0.47587973,-0.70671713,0.538622,0.5731405,0.1466459,-0.30599236,-0.29297525,-0.2993042,-0.24359804,-0.34353197,-0.9597422,-0.9593726,-0.9631005,-0.96072876
013596.mp3,0.48528647,-0.7677097,-0.5121739,-0.8790922,-0.3575446,-0.63234466,-0.02706045,-0.7748717,0.62792087,0.52524996,0.1538167,-0.35734946,-0.44746155,-0.41036785,-0.2698859,-0.4355017,-0.9715419,-0.9725263,-0.9766226,-0.97478443
013646.mp3,0.7493913,-0.86432374,-0.7110553,-0.8229399,-0.71630967,-0.6654321,-0.50278175,-0.75007135,0.51994324,0.5311737,0.20178723,-0.24273622,-0.10159379,-0.22803193,-0.09765965,-0.2591641,-0.95682377,-0.95296746,-0.9539946,-0.96466136
013671.mp3,0.79810727,-0.73376966,-0.5941131,-0.9107605,-0.40540487,-0.78788435,-0.24869633,-0.76114833,0.48526633,0.37826848,0.25409162,-0.14820677,-0.103927195,0.004057169,0.01895225,-0.12572825,-0.93799657,-0.93905693,-0.94866765,-0.9366167
013725.mp3,-0.04678595,-0.73878944,-0.4748466,-0.8503024,-0.30277508,-0.497064,-0.011128008,-0.73886156,0.8146013,0.80088735,0.48166466,0.09309733,0.024723649,0.0040112734,0.08045018,0.032737494,-0.93392724,-0.93443173,-0.93518436,-0.9376484
013742.mp3,-0.10334128,-0.77533406,-0.6060856,-0.81870335,-0.45303303,-0.5336454,-0.31678545,-0.67900604,0.8569032,0.803952,0.44149983,-0.07264233,-0.14066929,-0.12146902,-0.07635236,-0.22211528,-0.9522623,-0.95103353,-0.956929,-0.953239
013749.mp3,0.26862013,-0.6743576,-0.44101834,-0.81337714,-0.17792684,-0.5069171,-0.060768843,-0.7293111,0.8593706,0.81241405,0.7894951,-0.055023015,-0.13221157,-0.14117765,-0.10171211,-0.17427707,-0.9503827,-0.95224154,-0.9544469,-0.9532583
013804.mp3,-0.017402768,-0.93115664,-0.81154734,-0.85987073,-0.8439673,-0.80455667,-0.7039442,-0.7512914,0.68800426,0.6335783,1.1550677,-0.32497424,-0.39909518,-0.37514615,-0.35347086,-0.38505238,-0.96953267,-0.96951413,-0.9707481,-0.9697678
013838.mp3,0.38307214,-0.8787686,-0.655179,-0.80667293,-0.70435786,-0.5490979,-0.3481809,-0.6523193,0.8031082,0.76186097,0.56296194,-0.3795696,-0.46865278,-0.4646139,-0.48903656,-0.47595537,-0.97820616,-0.9784439,-0.9782922,-0.9776564
013908.mp3,0.14770722,-0.7592055,-0.5530751,-0.8808426,-0.3565144,-0.6717603,-0.14943069,-0.7810089,0.7918203,0.7164103,0.24305856,-0.2004404,-0.1824547,-0.070515096,0.25708997,-0.172486,-0.93724525,-0.94318926,-0.9578817,-0.94808674
013909.mp3,0.27941167,-0.8941653,-0.70989877,-0.9081037,-0.7978362,-0.82350385,-0.55078804,-0.8016347,0.7207329,0.6729083,-0.016427934,-0.6916432,-0.5702761,-0.70512396,-0.52886057,-0.716112,-0.9865787,-0.9886481,-0.99007684,-0.9909716
013910.mp3,-0.06116587,-0.7887871,-0.63548076,-0.89113,-0.5000912,-0.75052637,-0.3613817,-0.75544614,0.7986413,0.7388538,0.398996,0.0033129454,0.03163457,0.045596123,0.14413404,-0.0020483732,-0.9319656,-0.9331589,-0.94029653,-0.9358424
013911.mp3,0.122947454,-0.8107216,-0.6238582,-0.8740654,-0.54334104,-0.70344114,-0.28774315,-0.7416996,0.7840617,0.7198626,0.061158538,-0.3298418,-0.3166296,-0.18786913,0.37441385,-0.23082191,-0.94092774,-0.9510127,-0.9676986,-0.9584787
013912.mp3,0.3270781,-0.8108773,-0.6743071,-0.9116689,-0.5512444,-0.7658473,-0.4504845,-0.77751005,0.8255105,0.7438246,0.12463355,-0.23097336,-0.08884233,-0.14763993,-0.096279204,-0.3297823,-0.948308,-0.9484929,-0.9576486,-0.9543575
013976.mp3,-0.018907487,-0.7547989,-0.6011327,-0.89759314,-0.43283838,-0.755682,-0.2756493,-0.73004234,0.69090986,0.6275923,0.14480841,0.08273792,0.083119035,0.054789662,0.36490607,-0.11751324,-0.9109327,-0.92324,-0.94284385,-0.93470484
013978.mp3,0.043834686,-0.72239876,-0.52925503,-0.8680124,-0.3040588,-0.6629365,-0.0976339,-0.73674375,0.68309855,0.65403545,0.4596262,-0.0067050457,-0.015776694,0.035579324,0.21371436,-0.028155446,-0.930898,-0.933121,-0.9426031,-0.9352886
013979.mp3,0.3750173,-0.81346214,-0.6624528,-0.92354965,-0.56853545,-0.82395065,-0.3549906,-0.8072071,0.6937814,0.64145947,0.12784433,-0.07850796,-0.043258965,0.0058436394,0.50527644,-0.074928164,-0.9180795,-0.9298681,-0.9461667,-0.94113415
013999.mp3,-0.034778655,-0.701696,-0.54547584,-0.89535034,-0.2971877,-0.7755326,-0.20930177,-0.78949475,0.7809701,0.6945448,0.32622242,0.08719027,0.08828807,0.16370344,0.4037509,0.13965845,-0.9136253,-0.91690814,-0.92834896,-0.9206607
014014.mp3,0.3901434,-0.7950148,-0.61289155,-0.9114523,-0.50015724,-0.7793695,-0.25857395,-0.79456866,0.8147793,0.74782324,0.44883966,0.018403888,0.018689394,0.028894424,0.0893656,-0.0777871,-0.93081146,-0.93503004,-0.94212526,-0.93703365
014081.mp3,0.4233544,-0.593086,-0.33763355,-0.75931185,-0.15879023,-0.30949205,0.031895995,-0.7187563,0.8894801,0.8662839,0.9586953,0.093263984,-0.013028622,-0.023785532,-0.019546807,-0.032318115,-0.93767476,-0.9376619,-0.9376373,-0.9379333
014319.mp3,0.19764018,-0.74452806,-0.6246816,-0.8750727,-0.51323646,-0.7092801,-0.59820133,-0.7374923,0.5845537,0.58248687,-0.42146826,-0.7164123,-0.6497313,-0.70070064,-0.3595255,-0.72267365,-0.97678816,-0.9853349,-0.986642,-0.9898189
014364.mp3,-0.10689551,-0.8395278,-0.6092138,-0.75468475,-0.5720496,-0.45917553,-0.3557738,-0.61234397,0.79380643,0.79947424,1.1282125,-0.07474905,-0.14031416,-0.11963773,-0.01580429,0.066931605,-0.9458882,-0.94533587,-0.9431321,-0.9493447
014394.mp3,0.18621397,-0.95155895,-0.8757828,-0.9637164,-0.916384,-0.9674714,-0.8098448,-0.92524415,0.5915693,0.6354319,-0.015975416,-0.519688,-0.5996646,-0.5639789,-0.14554894,-0.3837164,-0.97693145,-0.97854906,-0.9818355,-0.984575
014543.mp3,-0.07212061,-0.8471008,-0.69301534,-0.8428154,-0.62699246,-0.6431905,-0.51211494,-0.7321695,0.7272744,0.7303935,0.38432562,0.18532372,0.16824687,0.2514578,0.30672276,0.12221408,-0.9127033,-0.9120076,-0.92202574,-0.91508585
014661.mp3,0.58596635,-0.7929814,-0.61559606,-0.90087986,-0.481969,-0.7603766,-0.26143646,-0.7645867,0.7379348,0.6935048,0.22988868,-0.1308285,-0.09371066,-0.026733756,0.17840815,-0.17148715,-0.9307711,-0.93914795,-0.95329404,-0.94212973
014663.mp3,-0.016997933,-0.9345854,-0.6950247,-0.9094329,-0.8577304,-0.831537,-0.3940586,-0.8415025,0.86254203,0.8144368,0.20535064,-0.17079198,-0.17933935,-0.29406434,-0.13585824,-0.3313244,-0.9615612,-0.9607918,-0.9628498,-0.9661522
014899.mp3,0.24096382,-0.8196989,-0.6693692,-0.87823725,-0.61209476,-0.7395293,-0.43777776,-0.740391,0.7231488,0.6875212,0.25446463,-0.24457043,-0.32297248,-0.21711683,-0.0763644,-0.37597644,-0.95828927,-0.96022105,-0.9699571,-0.96068484
014907.mp3,0.4272505,-0.87728596,-0.7548656,-0.8868705,-0.7483479,-0.7689529,-0.6320177,-0.80110514,0.734975,0.7249683,-0.17499948,-0.5098835,-0.5235945,-0.41413057,-0.15104437,-0.56608415,-0.969076,-0.97295725,-0.9823067,-0.97548646
014952.mp3,-0.048205793,-0.80838567,-0.6547529,-0.9120072,-0.5268847,-0.75585055,-0.44244063,-0.81452936,0.7512411,0.69186294,0.15711737,-0.22101736,-0.117274344,-0.0828706,0.14709878,-0.30950326,-0.93793726,-0.9440896,-0.9621135,-0.95183563
014967.mp3,0.47362244,-0.7849267,-0.6464007,-0.8769112,-0.4892007,-0.71569896,-0.46488988,-0.7651512,0.6591481,0.6281923,0.25485492,-0.24025714,-0.17770487,-0.20544761,-0.09021324,-0.3368135,-0.954276,-0.9499123,-0.9614444,-0.9578413
014971.mp3,0.6157161,-0.805744,-0.62955934,-0.909854,-0.5429964,-0.7671607,-0.274746,-0.7944303,0.8399075,0.7602359,0.19879651,-0.111606,-0.18046784,-0.080958664,0.22476959,-0.11243421,-0.94239295,-0.9415841,-0.9563066,-0.9471961
015211.mp3,-0.11496478,-0.77045435,-0.5792176,-0.77222174,-0.4670629,-0.48362076,-0.30154252,-0.6735736,0.6800462,0.67478955,0.7744694,0.19138896,0.0952543,0.08417046,0.09675634,0.07931268,-0.9276067,-0.927916,-0.9272691,-0.9291908
015366.mp3,0.040222645,-0.93070936,-0.8583735,-0.9360359,-0.8741627,-0.88480437,-0.8272835,-0.8836925,0.7631351,0.6678089,-0.8083075,-0.91043174,-0.8115481,-0.78657866,-0.5846697,-0.87151855,-0.9912671,-0.9926495,-0.9966021,-0.9948857
015482.mp3,0.2328639,-0.7715043,-0.5681009,-0.8186556,-0.42847884,-0.4976434,-0.2708131,-0.6927661,0.5496129,0.5484369,0.3483832,-0.2832716,-0.31204152,-0.3005923,-0.2111879,-0.25747955,-0.95803523,-0.9581851,-0.96014833,-0.9598334
015487.mp3,0.10321295,-0.8712919,-0.82757163,-0.95117825,-0.7169031,-0.83584446,-0.87701786,-0.9548596,0.7922356,0.795614,0.4180405,-0.46983248,-0.60271394,-0.61173946,-0.53750247,-0.59796214,-0.9816134,-0.9813758,-0.9822978,-0.9829521
015773.mp3,0.2607497,-0.88684446,-0.5977175,-0.90066487,-0.5827058,-0.678567,-0.36264473,-0.7112831,0.6209866,0.6095854,-0.023515701,-0.39896172,-0.371305,-0.2838775,-0.16304344,-0.3672136,-0.962098,-0.9633049,-0.9712536,-0.9657496
015775.mp3,0.1605568,-0.8687321,-0.6297685,-0.8926096,-0.7178378,-0.7259349,-0.2793495,-0.80476606,0.5895928,0.5466316,0.8781009,0.054091454,-0.17122036,-0.2051264,-0.063816726,-0.07604945,-0.9575273,-0.9578821,-0.9579393,-0.9615459
016023.mp3,0.1375196,-0.85392064,-0.6706187,-0.8764109,-0.6594385,-0.6447085,-0.51912296,-0.75788724,0.70820856,0.630797,-0.27577418,-0.6392676,-0.6420604,-0.542637,-0.1369716,-0.30492657,-0.9789788,-0.9766526,-0.9854216,-0.9850586
016095.mp3,0.2971064,-0.7169781,-0.53617543,-0.8844379,-0.39316428,-0.7020447,-0.26627994,-0.73061895,0.7178501,0.73483264,0.5670997,0.119009614,0.03449571,0.0066809654,0.060192227,0.0028791428,-0.9333588,-0.93415266,-0.9353961,-0.9367207
016155.mp3,0.38371384,-0.91342884,-0.7444441,-0.8228088,-0.8067137,-0.7353823,-0.53952247,-0.62867486,0.64148355,0.5778165,0.20418823,-0.10280728,-0.21333176,-0.25035208,0.06840575,-0.2160368,-0.9544139,-0.9557409,-0.96118623,-0.9641857
016238.mp3,0.2383076,-0.9568704,-0.86843765,-0.8979059,-0.8991561,-0.857754,-0.8431183,-0.82930815,0.83069015,0.79534364,0.22088695,-0.49433142,-0.5260731,-0.4305163,0.07002914,-0.41700488,-0.9723289,-0.97318685,-0.977822,-0.9777389
016385.mp3,0.15274835,-0.7690988,-0.7177855,-0.96733654,-0.58842355,-0.94942886,-0.8925196,-0.96032166,0.62278616,0.5940019,0.008740425,-0.29894078,0.043926835,-0.07762718,0.17756355,-0.3321553,-0.92641324,-0.938117,-0.9581576,-0.9542118
016880.mp3,-0.12638557,-0.802564,-0.6097945,-0.88161683,-0.5797621,-0.64790297,-0.36544788,-0.79790175,0.8430542,0.85978425,0.16473329,-0.17019933,-0.14778197,-0.21959388,0.4120593,-0.23806858,-0.9371547,-0.95047235,-0.9604401,-0.9605008
016982.mp3,0.16650891,-0.86153936,-0.7446736,-0.92252576,-0.71814656,-0.8485726,-0.62468976,-0.8290467,0.6812613,0.622736,0.6585765,0.20646107,0.14986897,0.106161594,0.056691885,0.017116308,-0.92945683,-0.9296936,-0.93018144,-0.92921567
017003.mp3,0.3547536,-0.8802391,-0.81908506,-0.91053873,-0.7880974,-0.77240115,-0.7703124,-0.7899165,0.580346,0.5976714,-0.3317564,-0.58299387,-0.38907796,-0.2708875,-0.62721133,-0.664207,-0.981281,-0.98180497,-0.9803897,-0.97809863
017439.mp3,0.21541,-0.870754,-0.7207444,-0.8761532,-0.71905905,-0.7499043,-0.5018511,-0.7598772,0.68018734,0.6675576,0.5381799,-0.020641565,-0.06331599,-0.05794692,-0.01229769,-0.07693052,-0.9427464,-0.9434193,-0.9461055,-0.94390106
017442.mp3,0.5624635,-0.86058664,-0.7668662,-0.90883374,-0.75817686,-0.8324169,-0.69531775,-0.77000564,0.7768121,0.73696935,-0.10697651,-0.65720034,-0.6811789,-0.6270962,-0.61072654,-0.4545921,-0.9807719,-0.9810589,-0.98079187,-0.98064065
017497.mp3,-0.11553413,-0.75481707,-0.54868853,-0.78554684,-0.4314438,-0.48888546,-0.26071984,-0.701987,0.6279551,0.62812805,0.65997124,-0.12052834,-0.17297286,-0.17054635,-0.10606998,-0.1971417,-0.9553832,-0.95466805,-0.95782286,-0.9572226
017842.mp3,0.36105406,-0.81676644,-0.62599826,-0.8863191,-0.5213354,-0.70530635,-0.30506992,-0.7464906,0.7972914,0.7951187,0.44926608,0.035291433,-0.03138095,-0.06304473,-0.005862534,-0.050782204,-0.9403666,-0.94044846,-0.9400078,-0.94351363
018031.mp3,-0.0770095,-0.849471,-0.69795537,-0.9228825,-0.6583352,-0.8061231,-0.511269,-0.83117646,0.6743381,0.5992147,0.34816575,-0.23667622,-0.16790766,-0.111400485,-0.11123419,-0.13806927,-0.94537234,-0.9552678,-0.9592043,-0.95634836
018040.mp3,0.2776978,-0.89999455,-0.7656243,-0.88153315,-0.8097491,-0.7883018,-0.6885935,-0.8409225,0.5476315,0.574548,0.18583024,-0.6220819,-0.71769035,-0.75516284,-0.6400807,-0.8116087,-0.99113107,-0.9911627,-0.9927458,-0.9930835
018226.mp3,-0.105926275,-0.85632026,-0.6892174,-0.79581946,-0.6979957,-0.5781105,-0.49566036,-0.65649116,0.715186,0.71782875,0.79765415,-0.28896958,-0.44924724,-0.4015932,-0.4885654,-0.49799383,-0.9749578,-0.974928,-0.9754809,-0.97224337
018346.mp3,0.25258887,-0.9294325,-0.7960803,-0.91312337,-0.87670577,-0.90840983,-0.61950123,-0.8034417,0.63649,0.59023976,-0.34161228,-0.71326536,-0.61403656,-0.53523207,-0.47774976,-0.69518137,-0.9842265,-0.98322123,-0.9891692,-0.98635525
018386.mp3,0.24942791,-0.7338544,-0.6408799,-0.9634975,-0.49943358,-0.9345583,-0.57402456,-0.9088081,0.47543228,0.45257998,0.21968961,-0.055152178,-0.21007812,-0.21458906,0.043419242,-0.07195908,-0.95864266,-0.9586081,-0.9556469,-0.963086
018805.mp3,0.07614398,-0.8355193,-0.71727204,-0.9295602,-0.6185204,-0.8270314,-0.6797085,-0.8249077,0.74588823,0.6916057,-0.22232002,-0.47233033,-0.34538203,-0.4702413,-0.3422311,-0.3681242,-0.9663855,-0.9664516,-0.9650922,-0.9723493
018877.mp3,0.10324693,-0.86734384,-0.8249322,-0.97775036,-0.73098564,-0.9447453,-0.90821064,-0.9713727,0.78168535,0.71624553,0.018308163,-0.40544152,-0.42451513,-0.38083076,0.25265574,-0.38362026,-0.9592222,-0.96523917,-0.97680813,-0.9733541
019126.mp3,0.3526771,-0.7607658,-0.6352426,-0.92070025,-0.46030647,-0.84095114,-0.46056092,-0.75947446,0.5891547,0.5669633,0.30310094,-0.20243543,-0.22588098,-0.18887472,0.08545327,-0.146536,-0.94666207,-0.94840014,-0.9562532,-0.9548247
019133.mp3,0.52828014,-0.80211926,-0.63973093,-0.86243325,-0.50219214,-0.681914,-0.38737983,-0.666903,0.48753834,0.5029422,0.15295231,-0.11829227,-0.18372428,-0.112792075,0.18550551,-0.034645975,-0.9393123,-0.9439533,-0.9509469,-0.9485434
019137.mp3,0.26998007,-0.7423054,-0.59377766,-0.9114427,-0.39212906,-0.80382776,-0.3444277,-0.7709859,0.53244305,0.5548476,0.33468592,-0.001817584,-0.09360254,-0.08120227,0.18818772,-0.07916981,-0.9359928,-0.93852645,-0.94750345,-0.9474177
019224.mp3,0.48157144,-0.8824687,-0.7379204,-0.84764624,-0.7303717,-0.7179035,-0.5356839,-0.6722406,0.70553625,0.7016505,0.35709167,-0.09648025,-0.05810207,-0.05524373,0.12391722,-0.0017226338,-0.9380972,-0.93621993,-0.9427023,-0.94320333
019425.mp3,0.18289602,-0.8360542,-0.6464311,-0.907992,-0.58090013,-0.7657598,-0.38315356,-0.80392754,0.64041984,0.608708,0.07041228,-0.46671784,-0.38755405,-0.38686568,-0.2169379,-0.49758393,-0.9711545,-0.966887,-0.97751564,-0.9717038
019465.mp3,0.6866491,-0.8184888,-0.66388965,-0.9439766,-0.5455672,-0.858795,-0.37034655,-0.86344403,0.54405177,0.49900985,0.38795722,0.15347934,0.042810082,-0.038208008,0.18149912,-0.02346313,-0.9349316,-0.93730956,-0.9400138,-0.9463681
019493.mp3,0.24406672,-0.9766046,-0.7964902,-0.909275,-0.96892095,-0.94979936,-0.59179914,-0.8523551,0.7459403,0.67112887,0.68960595,0.16852462,0.07384455,0.10094452,0.17845833,0.20417643,-0.92975295,-0.9299381,-0.9296595,-0.93194026
019589.mp3,0.7310139,-0.759009,-0.736449,-0.95625055,-0.6351077,-0.9335486,-0.9211634,-0.95504,0.5778861,0.56432676,0.09875727,-0.46710515,-0.34490794,-0.49306792,-0.47034633,-0.56560504,-0.97532725,-0.9735459,-0.9755654,-0.98033214
019627.mp3,0.3882835,-0.7116089,-0.6937233,-0.93843496,-0.5531894,-0.87458295,-0.8887505,-0.94618386,0.4372996,0.5354804,0.47866178,-0.21986079,-0.27549976,-0.2769881,-0.25327897,-0.31594348,-0.9578868,-0.959026,-0.95921206,-0.95944697
019633.mp3,0.2511226,-0.8421112,-0.7968644,-0.9729327,-0.70240307,-0.94508845,-0.95438397,-0.97785336,0.49805045,0.5024872,0.006688237,-0.46467513,-0.10952002,-0.14151794,-0.20770144,-0.45923352,-0.9548901,-0.9597924,-0.9686222,-0.9590986
019644.mp3,0.41431963,-0.7556684,-0.5286901,-0.9150882,-0.32898784,-0.6932378,-0.11191952,-0.8372522,0.758106,0.6945431,0.53835404,-0.1517849,-0.17964923,-0.08820802,-0.016811967,-0.15923238,-0.9467801,-0.9473745,-0.9536361,-0.945624
019741.mp3,0.26628113,-0.8215751,-0.62533504,-0.91478634,-0.52498305,-0.79149234,-0.28093868,-0.76831913,0.8782569,0.76180756,0.48532248,0.15277755,0.12992251,0.15895092,0.27681088,0.19558716,-0.91629106,-0.9178881,-0.9221768,-0.9220271
019889.mp3,0.40731215,-0.80568063,-0.6177417,-0.8673049,-0.52669597,-0.6660658,-0.32858288,-0.7248527,0.82315636,0.7001661,0.406533,-0.27842414,-0.2761637,-0.16194057,0.2285645,-0.03786385,-0.9527602,-0.9526372,-0.95851743,-0.9580149
020137.mp3,0.28233016,-0.79887563,-0.7463156,-0.93539846,-0.64832413,-0.8876317,-0.8325436,-0.9124353,0.5963018,0.6790563,0.5621917,-0.3169173,-0.3377952,-0.31768417,-0.23979318,-0.31772828,-0.96103895,-0.96326804,-0.964178,-0.96268547
020161.mp3,0.42744994,-0.80645144,-0.75852025,-0.96006423,-0.67686033,-0.8793253,-0.9164784,-0.9699267,0.57702076,0.5835942,0.08971238,-0.47530144,-0.40674323,-0.4185955,-0.24650592,-0.3271222,-0.9666378,-0.97012144,-0.971174,-0.97305256
020163.mp3,0.12701714,-0.78675854,-0.7438022,-0.9593521,-0.6588873,-0.885995,-0.9112829,-0.9706984,0.65486383,0.66472876,0.20757103,-0.4864323,-0.41549647,-0.32901102,-0.19240808,-0.38650268,-0.968621,-0.9710645,-0.9760525,-0.97373295
020461.mp3,0.43357217,-0.8323357,-0.59471536,-0.8213577,-0.53503036,-0.5343329,-0.21221393,-0.65049344,0.8179177,0.7851639,0.5113872,-0.15372217,-0.18079758,-0.09591234,0.0372169,-0.11262989,-0.9477368,-0.9478848,-0.95563745,-0.94874847
020673.mp3,0.29275,-0.83855283,-0.809615,-0.95832175,-0.68914044,-0.906092,-0.94354683,-0.9543634,0.7582309,0.6927196,-0.21878445,-0.2560438,-0.25242114,-0.3039397,0.4752277,-0.38554466,-0.9487734,-0.94761163,-0.96322864,-0.9645208
020705.mp3,0.30117965,-0.8322057,-0.74586487,-0.74758875,-0.6849741,-0.56133276,-0.64299,-0.62398124,0.70107114,0.6640614,0.042693853,-0.4407345,-0.47914726,-0.40498996,0.22294652,-0.24328274,-0.9613268,-0.9621659,-0.96941453,-0.9685514
021013.mp3,0.48033738,-0.7353673,-0.5214262,-0.74556255,-0.32622617,-0.41221178,-0.20081568,-0.56678987,0.6764643,0.7383652,-0.078570604,-0.53937423,-0.6082824,-0.5142597,-0.4777313,-0.4867733,-0.9765523,-0.9763129,-0.9781988,-0.9753431
021231.mp3,0.28362656,-0.84080356,-0.6775255,-0.89322984,-0.6657535,-0.7706159,-0.45246154,-0.7814672,0.7874403,0.7334126,0.14987803,-0.2011525,-0.18306726,-0.17303842,0.14635181,-0.14837259,-0.94615996,-0.9463693,-0.956028,-0.95838106
021409.mp3,0.23757493,-0.8758359,-0.7211832,-0.8825192,-0.76263386,-0.7565539,-0.5298542,-0.79151404,0.76610565,0.76019716,-0.16759586,-0.61565447,-0.5511172,-0.36432713,-0.50641584,-0.633737,-0.9769306,-0.97803247,-0.9844168,-0.97825223
021410.mp3,0.2098639,-0.78463936,-0.6582649,-0.8593579,-0.535876,-0.65118456,-0.57969624,-0.8110933,0.63143146,0.6530212,-0.044900775,-0.5047053,-0.42908877,-0.237858,-0.16254419,-0.42203116,-0.9619373,-0.9615916,-0.97606385,-0.9681257
021683.mp3,-0.11763334,-0.8158957,-0.53311276,-0.76726675,-0.5289372,-0.42650592,-0.16212612,-0.60173345,0.8967073,0.8614814,1.1359625,0.12174904,-0.07531953,-0.13518125,-0.14826316,-0.14410627,-0.95310044,-0.9531526,-0.94992983,-0.955316
021799.mp3,-0.14288968,-0.85043937,-0.7505614,-0.8930534,-0.675768,-0.74544114,-0.72936493,-0.8356358,0.50889504,0.5149951,-0.27537596,-0.5089981,-0.25350392,-0.31640697,-0.33806252,-0.5363388,-0.960254,-0.97152877,-0.97280693,-0.96894324
